prefix	length	first	prediction	default	objective	lower_bound	accuracy	upper_bound	num_captured	num_captured_correct	num_not_captured	curiosity
211, 359, 47, 64, 305, 219, 295	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 64, 305, 219, 296	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	353	353	286	0.012671388102
211, 359, 47, 64, 305, 219, 299	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	333	333	306	0.0134324324324
211, 359, 47, 64, 305, 219, 30	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	328	328	311	0.013637195122
211, 359, 47, 64, 305, 219, 300	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 64, 305, 219, 302	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 64, 305, 219, 4	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 64, 305, 219, 51	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 64, 305, 219, 66	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	330	330	309	0.0135545454545
211, 359, 47, 64, 305, 219, 67	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	338	338	301	0.0132337278107
211, 359, 47, 64, 305, 219, 68	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	333	333	306	0.0134324324324
211, 359, 47, 64, 305, 219, 69	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 64, 305, 219, 94	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	334	334	305	0.0133922155689
211, 359, 47, 64, 305, 264, 102	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	334	334	305	0.0133922155689
211, 359, 47, 64, 305, 264, 111	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 64, 305, 264, 126	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	336	336	303	0.0133125
211, 359, 47, 64, 305, 264, 140	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	334	334	305	0.0133922155689
211, 359, 47, 64, 305, 264, 143	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	334	334	305	0.0133922155689
211, 359, 47, 64, 305, 264, 167	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	335	335	304	0.013352238806
211, 359, 47, 64, 305, 264, 175	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	335	335	304	0.013352238806
211, 359, 47, 64, 305, 264, 179	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	335	335	304	0.013352238806
211, 359, 47, 64, 305, 264, 180	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 64, 305, 264, 181	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 64, 305, 264, 182	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 64, 305, 264, 183	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	352	352	287	0.0127073863636
211, 359, 47, 64, 305, 264, 188	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 64, 305, 264, 205	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	323	323	316	0.0138482972136
211, 359, 47, 64, 305, 264, 216	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	321	321	318	0.0139345794393
211, 359, 47, 64, 305, 264, 218	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	325	325	314	0.0137630769231
211, 359, 47, 64, 305, 264, 22	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 64, 305, 264, 242	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 64, 305, 264, 268	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	321	321	318	0.0139345794393
211, 359, 47, 64, 305, 264, 273	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	332	332	307	0.0134728915663
211, 359, 47, 64, 305, 264, 365	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	326	326	313	0.0137208588957
211, 359, 47, 64, 305, 264, 368	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 64, 305, 264, 51	7	211	1, 1, 1, 1, 0, 1, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 64, 305, 73, 116	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	326	326	313	0.0137208588957
211, 359, 47, 64, 305, 73, 193	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	327	327	312	0.0136788990826
211, 359, 47, 64, 305, 73, 216	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	325	325	314	0.0137630769231
211, 359, 47, 64, 305, 73, 219	7	211	1, 1, 1, 1, 0, 1, 1	0	0.15410485133	0.007	0.85289514867	1.0	364	364	275	0.0122884615385
211, 359, 47, 64, 305, 73, 22	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	344	344	295	0.0130029069767
211, 359, 47, 64, 305, 73, 264	7	211	1, 1, 1, 1, 0, 1, 1	0	0.15410485133	0.007	0.85289514867	1.0	364	364	275	0.0122884615385
211, 359, 47, 64, 305, 73, 333	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	327	327	312	0.0136788990826
211, 359, 47, 64, 305, 73, 335	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	340	340	299	0.0131558823529
211, 359, 47, 64, 305, 73, 51	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	341	341	298	0.0131173020528
211, 359, 47, 64, 305, 73, 58	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	327	327	312	0.0136788990826
211, 359, 47, 64, 305, 73, 76	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	332	332	307	0.0134728915663
211, 359, 47, 64, 305, 73, 82	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	340	340	299	0.0131558823529
211, 359, 47, 64, 305, 73, 96	7	211	1, 1, 1, 1, 0, 1, 0	0	0.224527386541	0.007	0.782472613459	1.0	343	343	296	0.0130408163265
211, 359, 47, 73, 219, 296, 111	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	342	342	297	0.0130789473684
211, 359, 47, 73, 219, 296, 130	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	328	328	311	0.013637195122
211, 359, 47, 73, 219, 296, 14	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	337	337	302	0.0132729970326
211, 359, 47, 73, 219, 296, 143	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	334	334	305	0.0133922155689
211, 359, 47, 73, 219, 296, 145	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	327	327	312	0.0136788990826
211, 359, 47, 73, 219, 296, 18	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	338	338	301	0.0132337278107
211, 359, 47, 73, 219, 296, 188	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	346	346	293	0.0129277456647
211, 359, 47, 73, 219, 296, 203	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	328	328	311	0.013637195122
211, 359, 47, 73, 219, 296, 22	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	341	341	298	0.0131173020528
211, 359, 47, 73, 219, 296, 231	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	340	340	299	0.0131558823529
211, 359, 47, 73, 219, 296, 233	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	337	337	302	0.0132729970326
211, 359, 47, 73, 219, 296, 24	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	341	341	298	0.0131173020528
211, 359, 47, 73, 219, 296, 242	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	343	343	296	0.0130408163265
211, 359, 47, 73, 219, 296, 243	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	335	335	304	0.013352238806
211, 359, 47, 73, 219, 296, 244	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	335	335	304	0.013352238806
211, 359, 47, 73, 219, 296, 245	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	349	349	290	0.0128166189112
211, 359, 47, 73, 219, 296, 253	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	329	329	310	0.0135957446809
211, 359, 47, 73, 219, 296, 255	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	328	328	311	0.013637195122
211, 359, 47, 73, 219, 296, 264	7	211	1, 1, 1, 1, 1, 0, 1	0	0.15410485133	0.007	0.85289514867	1.0	363	363	276	0.0123223140496
211, 359, 47, 73, 219, 296, 27	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	341	341	298	0.0131173020528
211, 359, 47, 73, 219, 296, 28	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	336	336	303	0.0133125
211, 359, 47, 73, 219, 296, 29	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	348	348	291	0.0128534482759
211, 359, 47, 73, 219, 296, 290	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	330	330	309	0.0135545454545
211, 359, 47, 73, 219, 296, 293	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	353	353	286	0.012671388102
211, 359, 47, 73, 219, 296, 30	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	355	355	284	0.0126
211, 359, 47, 73, 219, 296, 302	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	325	325	314	0.0137630769231
211, 359, 47, 73, 219, 296, 4	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	336	336	303	0.0133125
211, 359, 47, 73, 219, 296, 57	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	327	327	312	0.0136788990826
211, 359, 47, 73, 219, 296, 64	7	211	1, 1, 1, 1, 1, 0, 1	0	0.15410485133	0.007	0.85289514867	1.0	363	363	276	0.0123223140496
211, 359, 47, 73, 219, 296, 92	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 219, 30, 111	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 219, 30, 130	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	322	322	317	0.0138913043478
211, 359, 47, 73, 219, 30, 142	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	338	338	301	0.0132337278107
211, 359, 47, 73, 219, 30, 143	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	335	335	304	0.013352238806
211, 359, 47, 73, 219, 30, 145	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	334	334	305	0.0133922155689
211, 359, 47, 73, 219, 30, 180	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	348	348	291	0.0128534482759
211, 359, 47, 73, 219, 30, 203	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	324	324	315	0.0138055555556
211, 359, 47, 73, 219, 30, 22	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	338	338	301	0.0132337278107
211, 359, 47, 73, 219, 30, 231	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	337	337	302	0.0132729970326
211, 359, 47, 73, 219, 30, 233	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	335	335	304	0.013352238806
211, 359, 47, 73, 219, 30, 242	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	341	341	298	0.0131173020528
211, 359, 47, 73, 219, 30, 243	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	335	335	304	0.013352238806
211, 359, 47, 73, 219, 30, 244	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	337	337	302	0.0132729970326
211, 359, 47, 73, 219, 30, 245	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	349	349	290	0.0128166189112
211, 359, 47, 73, 219, 30, 253	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	325	325	314	0.0137630769231
211, 359, 47, 73, 219, 30, 260	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	337	337	302	0.0132729970326
211, 359, 47, 73, 219, 30, 289	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	335	335	304	0.013352238806
211, 359, 47, 73, 219, 30, 290	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	327	327	312	0.0136788990826
211, 359, 47, 73, 219, 30, 293	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	336	336	303	0.0133125
211, 359, 47, 73, 219, 30, 294	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	340	340	299	0.0131558823529
211, 359, 47, 73, 219, 30, 295	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	338	338	301	0.0132337278107
211, 359, 47, 73, 219, 30, 302	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	335	335	304	0.013352238806
211, 359, 47, 73, 219, 30, 4	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	343	343	296	0.0130408163265
211, 359, 47, 73, 219, 30, 92	7	211	1, 1, 1, 1, 1, 0, 0	0	0.224527386541	0.007	0.782472613459	1.0	338	338	301	0.0132337278107
211, 359, 47, 73, 219, 64, 110	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	338	338	301	0.0132337278107
211, 359, 47, 73, 219, 64, 112	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	351	351	288	0.0127435897436
211, 359, 47, 73, 219, 64, 116	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	321	321	318	0.0139345794393
211, 359, 47, 73, 219, 64, 118	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	325	325	314	0.0137630769231
211, 359, 47, 73, 219, 64, 126	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	344	344	295	0.0130029069767
211, 359, 47, 73, 219, 64, 130	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	324	324	315	0.0138055555556
211, 359, 47, 73, 219, 64, 136	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	342	342	297	0.0130789473684
211, 359, 47, 73, 219, 64, 14	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	342	342	297	0.0130789473684
211, 359, 47, 73, 219, 64, 140	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 219, 64, 141	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	341	341	298	0.0131173020528
211, 359, 47, 73, 219, 64, 144	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	342	342	297	0.0130789473684
211, 359, 47, 73, 219, 64, 167	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	347	347	292	0.0128904899135
211, 359, 47, 73, 219, 64, 175	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	342	342	297	0.0130789473684
211, 359, 47, 73, 219, 64, 179	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	340	340	299	0.0131558823529
211, 359, 47, 73, 219, 64, 18	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	338	338	301	0.0132337278107
211, 359, 47, 73, 219, 64, 181	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	345	345	294	0.0129652173913
211, 359, 47, 73, 219, 64, 182	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	340	340	299	0.0131558823529
211, 359, 47, 73, 219, 64, 183	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	361	361	278	0.0123905817175
211, 359, 47, 73, 219, 64, 193	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	322	322	317	0.0138913043478
211, 359, 47, 73, 219, 64, 207	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 219, 64, 208	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	341	341	298	0.0131173020528
211, 359, 47, 73, 219, 64, 216	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	323	323	316	0.0138482972136
211, 359, 47, 73, 219, 64, 22	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 219, 64, 223	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	325	325	314	0.0137630769231
211, 359, 47, 73, 219, 64, 224	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	328	328	311	0.013637195122
211, 359, 47, 73, 219, 64, 225	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 219, 64, 24	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	343	343	296	0.0130408163265
211, 359, 47, 73, 219, 64, 259	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	347	347	292	0.0128904899135
211, 359, 47, 73, 219, 64, 261	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	341	341	298	0.0131173020528
211, 359, 47, 73, 219, 64, 262	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	346	346	293	0.0129277456647
211, 359, 47, 73, 219, 64, 264	7	211	1, 1, 1, 1, 1, 1, 1	0	0.0852472613459	0.007	0.921752738654	1.0	358	358	281	0.0124944134078
211, 359, 47, 73, 219, 64, 27	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	343	343	296	0.0130408163265
211, 359, 47, 73, 219, 64, 28	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 219, 64, 282	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	323	323	316	0.0138482972136
211, 359, 47, 73, 219, 64, 283	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	324	324	315	0.0138055555556
211, 359, 47, 73, 219, 64, 284	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	349	349	290	0.0128166189112
211, 359, 47, 73, 219, 64, 285	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	346	346	293	0.0129277456647
211, 359, 47, 73, 219, 64, 286	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	338	338	301	0.0132337278107
211, 359, 47, 73, 219, 64, 287	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 219, 64, 288	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	353	353	286	0.012671388102
211, 359, 47, 73, 219, 64, 29	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	347	347	292	0.0128904899135
211, 359, 47, 73, 219, 64, 291	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	346	346	293	0.0129277456647
211, 359, 47, 73, 219, 64, 297	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 219, 64, 299	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	346	346	293	0.0129277456647
211, 359, 47, 73, 219, 64, 30	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	360	360	279	0.012425
211, 359, 47, 73, 219, 64, 300	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	351	351	288	0.0127435897436
211, 359, 47, 73, 219, 64, 301	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	342	342	297	0.0130789473684
211, 359, 47, 73, 219, 64, 304	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	341	341	298	0.0131173020528
211, 359, 47, 73, 219, 64, 333	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	322	322	317	0.0138913043478
211, 359, 47, 73, 219, 64, 335	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	336	336	303	0.0133125
211, 359, 47, 73, 219, 64, 363	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	334	334	305	0.0133922155689
211, 359, 47, 73, 219, 64, 4	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	342	342	297	0.0130789473684
211, 359, 47, 73, 219, 64, 51	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	341	341	298	0.0131173020528
211, 359, 47, 73, 219, 64, 57	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	324	324	315	0.0138055555556
211, 359, 47, 73, 219, 64, 58	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	323	323	316	0.0138482972136
211, 359, 47, 73, 219, 64, 59	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	338	338	301	0.0132337278107
211, 359, 47, 73, 219, 64, 66	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	338	338	301	0.0132337278107
211, 359, 47, 73, 219, 64, 68	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	340	340	299	0.0131558823529
211, 359, 47, 73, 219, 64, 69	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	345	345	294	0.0129652173913
211, 359, 47, 73, 219, 64, 76	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	329	329	310	0.0135957446809
211, 359, 47, 73, 219, 64, 82	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 219, 64, 88	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	345	345	294	0.0129652173913
211, 359, 47, 73, 219, 64, 94	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	347	347	292	0.0128904899135
211, 359, 47, 73, 219, 64, 96	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	339	339	300	0.0131946902655
211, 359, 47, 73, 264, 219, 0	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	322	322	317	0.0138913043478
211, 359, 47, 73, 264, 219, 106	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	318	318	321	0.0140660377358
211, 359, 47, 73, 264, 219, 11	7	211	1, 1, 1, 1, 1, 1, 0	0	0.15410485133	0.007	0.85289514867	1.0	336	336	303	0.0133125
